Date,"Total Enabled Membership","Enabled Full Members","Enabled Guests","Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Total Full Members","Total Guests","Total Claimed Full Members","Total Claimed Guests","Total Members","Total Claimed Members","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2022-09-10,488,487,1,10,3,68,18,0,0,0,4,0,0,1,0.5294,0.0588,0.4118,506,1,487,1,507,488,0,4,0,25,5,0
2022-09-11,488,487,1,3,0,67,18,0,0,0,0,0,0,0,0.6667,0.3333,0,506,1,487,1,507,488,0,0,0,25,0,0
2022-09-12,489,488,1,28,11,75,21,1,33,0,237,0.0037,0.1218,0.8745,0.1837,0.1122,0.7041,507,1,488,1,508,489,6,271,0,25,280,0
2022-09-13,489,488,1,50,16,77,23,20,31,0,233,0.0704,0.1092,0.8204,0.4501,0.0798,0.4701,507,1,488,1,508,489,11,284,0,25,298,4
2022-09-14,489,488,1,50,11,77,25,11,39,2,199,0.0442,0.1566,0.7992,0.4719,0.1797,0.3485,508,1,488,1,509,489,5,249,0,25,264,0
2022-09-15,491,490,1,41,13,80,28,17,57,6,171,0.0694,0.2327,0.698,0.4031,0.1913,0.4056,510,1,490,1,511,491,7,245,0,25,253,0
2022-09-16,495,494,1,45,17,81,30,49,38,0,168,0.1922,0.149,0.6588,0.6202,0.0667,0.3131,514,1,494,1,515,495,4,255,0,25,267,3
2022-09-17,495,494,1,5,1,81,30,1,0,0,0,1,0,0,1,0,0,514,1,494,1,515,495,0,1,0,25,2,0
2022-09-18,495,494,1,6,4,82,31,3,1,0,0,0.75,0.25,0,0.875,0.125,0,514,1,494,1,515,495,0,4,0,25,4,0
2022-09-19,495,494,1,42,14,81,31,15,1,0,165,0.0829,0.0055,0.9116,0.4353,0.0165,0.5482,514,1,494,1,515,495,8,181,0,25,208,15
2022-09-20,496,495,1,45,11,78,29,6,31,3,273,0.0194,0.1,0.8806,0.2388,0.1253,0.6359,515,1,495,1,516,496,1,310,0,25,322,2
2022-09-21,502,501,1,51,15,81,33,13,10,1,132,0.0839,0.0645,0.8516,0.4305,0.079,0.4905,522,1,501,1,523,502,3,155,0,26,175,15
2022-09-22,502,501,1,25,11,81,34,3,14,1,44,0.0492,0.2295,0.7213,0.3482,0.2321,0.4196,522,1,501,1,523,502,1,61,0,26,62,0
2022-09-23,505,504,1,33,8,84,28,0,2,0,74,0,0.0263,0.9737,0.5581,0.0465,0.3953,525,1,504,1,526,505,1,76,0,25,89,11
2022-09-24,505,504,1,13,4,87,28,1,0,0,14,0.0667,0,0.9333,0.3415,0,0.6585,525,1,504,1,526,505,1,15,0,25,16,0
2022-09-25,505,504,1,7,1,88,27,0,1,1,0,0,1,0,1,0,0,525,1,504,1,526,505,0,1,0,25,1,0
2022-09-26,507,506,1,48,10,94,25,6,8,7,121,0.0444,0.0593,0.8963,0.4335,0.0456,0.5209,527,1,506,1,528,507,13,135,0,26,148,0
2022-09-27,509,508,1,49,13,93,23,22,5,0,60,0.2529,0.0575,0.6897,0.7297,0.0465,0.2238,529,1,508,1,530,509,4,87,0,27,95,0
2022-09-28,512,511,1,44,17,89,25,13,12,0,51,0.1711,0.1579,0.6711,0.6636,0.1327,0.2037,532,1,511,1,533,512,13,76,0,27,87,0
2022-09-29,513,512,1,44,18,89,29,8,40,0,108,0.0513,0.2564,0.6923,0.449,0.2216,0.3294,534,1,512,1,535,513,12,156,0,27,174,6
2022-09-30,514,513,1,46,15,89,31,17,14,3,131,0.1049,0.0864,0.8086,0.4317,0.1302,0.4381,535,1,513,1,536,514,5,162,0,27,168,1
2022-10-01,514,513,1,9,0,88,31,0,0,0,0,0,0,0,0.8667,0.0667,0.0667,535,1,513,1,536,514,1,0,0,27,0,0
2022-10-02,514,513,1,8,2,86,31,2,0,0,0,1,0,0,0.8889,0.1111,0,535,1,513,1,536,514,0,2,0,27,2,0
2022-10-03,515,514,1,43,15,82,29,13,48,0,89,0.0867,0.32,0.5933,0.4361,0.3115,0.2523,535,1,514,1,536,515,8,150,0,27,160,1
2022-10-04,515,514,1,45,13,77,30,30,77,2,50,0.1911,0.4904,0.3185,0.6604,0.195,0.1447,535,1,514,1,536,515,8,157,0,28,164,1
2022-10-05,515,514,1,38,13,74,29,21,22,0,64,0.1963,0.2056,0.5981,0.6725,0.122,0.2056,535,1,514,1,536,515,5,107,0,28,113,1
2022-10-06,515,514,1,43,11,80,26,1,18,0,21,0.025,0.45,0.525,0.6803,0.1293,0.1905,535,1,514,1,536,515,1,40,0,28,41,0
2022-10-07,516,515,1,42,12,76,25,6,16,4,102,0.0484,0.129,0.8226,0.4984,0.163,0.3386,536,1,515,1,537,516,19,124,0,28,143,0
2022-10-08,516,515,1,7,3,75,25,0,0,0,10,0,0,1,0.2,0,0.8,536,1,515,1,537,516,1,10,0,28,11,0
2022-10-09,516,515,1,3,2,75,25,0,0,0,2,0,0,1,0.8333,0,0.1667,536,1,515,1,537,516,0,2,0,28,2,0
2022-10-10,516,515,1,32,8,72,22,3,1,0,47,0.0588,0.0196,0.9216,0.5703,0.0703,0.3594,536,1,515,1,537,516,4,51,0,28,57,0
2022-10-11,516,515,1,52,11,75,23,9,19,0,38,0.1364,0.2879,0.5758,0.6748,0.1301,0.1951,536,1,515,1,537,516,1,66,0,28,69,1
2022-10-12,517,516,1,41,14,74,22,18,21,2,89,0.1406,0.1641,0.6953,0.6034,0.139,0.2576,537,1,516,1,538,517,2,128,0,28,133,0
2022-10-13,517,516,1,39,16,71,21,33,14,2,95,0.2324,0.0986,0.669,0.5531,0.0579,0.3891,537,1,516,1,538,517,14,142,0,28,164,9
2022-10-14,517,516,1,40,13,68,21,4,14,0,70,0.0455,0.1591,0.7955,0.4567,0.1971,0.3462,537,1,516,1,538,517,9,88,0,28,97,0
2022-10-15,517,516,1,6,2,69,21,0,0,0,10,0,0,1,0.2609,0,0.7391,537,1,516,1,538,517,0,10,0,28,10,0
2022-10-16,517,516,1,3,2,69,21,0,0,0,16,0,0,1,0.0435,0,0.9565,537,1,516,1,538,517,0,16,0,28,16,0
2022-10-17,518,517,1,39,10,71,22,12,5,0,63,0.15,0.0625,0.7875,0.7005,0.0642,0.2353,538,1,517,1,539,518,2,80,0,28,82,0
2022-10-18,518,517,1,44,14,70,25,9,19,0,253,0.032,0.0676,0.9004,0.3807,0.0685,0.5508,538,1,517,1,539,518,14,281,0,28,296,0
2022-10-19,519,518,1,46,16,71,28,13,2,0,72,0.1494,0.023,0.8276,0.7113,0.0282,0.2606,539,1,518,1,540,519,4,87,0,28,93,2
2022-10-20,523,522,1,52,16,76,35,29,1,0,37,0.4328,0.0149,0.5522,0.9057,0.0143,0.08,543,1,522,1,544,523,2,67,0,28,76,6
2022-10-21,525,524,1,45,13,79,34,12,3,0,47,0.1935,0.0484,0.7581,0.7824,0.0418,0.1757,545,1,524,1,546,525,0,62,0,28,74,9
2022-10-22,525,524,1,12,3,78,34,0,12,0,7,0,0.6316,0.3684,0.2857,0.4286,0.2857,545,1,524,1,546,525,2,19,0,28,21,0
2022-10-23,525,524,1,3,2,78,34,0,3,0,0,0,1,0,0.25,0.75,0,545,1,524,1,546,525,0,3,0,28,3,0
2022-10-24,526,525,1,42,16,79,33,9,10,3,77,0.0938,0.1042,0.8021,0.565,0.0976,0.3374,545,1,525,1,546,526,1,96,0,28,99,0
2022-10-25,526,525,1,40,9,75,29,12,12,0,51,0.16,0.16,0.68,0.4808,0.1346,0.3846,546,1,525,1,547,526,8,75,0,28,83,0
2022-10-26,530,529,1,44,12,76,27,5,16,4,192,0.0235,0.0751,0.9014,0.3892,0.0938,0.517,549,1,529,1,550,530,6,213,0,28,230,2
2022-10-27,530,529,1,40,11,72,25,4,23,0,99,0.0317,0.1825,0.7857,0.4967,0.1067,0.3967,549,1,529,1,550,530,18,126,0,28,152,6
2022-10-28,530,529,1,28,16,69,24,9,17,0,53,0.1139,0.2152,0.6709,0.4841,0.1984,0.3175,549,1,529,1,550,530,1,79,0,28,82,2
2022-10-29,530,529,1,7,2,69,24,0,0,0,12,0,0,1,0.8889,0,0.1111,549,1,529,1,550,530,0,12,0,28,12,0
2022-10-30,530,529,1,10,1,70,24,2,0,0,0,1,0,0,0.9474,0.0526,0,549,1,529,1,550,530,0,2,0,28,2,0
2022-10-31,530,529,1,40,10,67,22,9,11,0,41,0.1475,0.1803,0.6721,0.6609,0.1435,0.1957,549,1,529,1,550,530,6,61,0,28,69,3
2022-11-01,532,531,1,36,9,71,24,7,0,0,116,0.0569,0,0.9431,0.4122,0.0082,0.5796,550,1,531,1,551,532,1,123,0,28,126,0
2022-11-02,536,535,1,51,14,74,26,13,26,0,68,0.1215,0.243,0.6355,0.6811,0.1238,0.195,553,1,535,1,554,536,0,107,0,28,110,0
2022-11-03,538,537,1,53,20,77,32,19,4,0,93,0.1638,0.0345,0.8017,0.6818,0.0227,0.2955,555,1,537,1,556,538,4,116,0,28,121,0
2022-11-04,538,537,1,37,8,76,28,8,0,0,69,0.1039,0,0.8961,0.5698,0.0056,0.4246,555,1,537,1,556,538,2,77,0,28,79,1
2022-11-05,538,537,1,14,1,75,28,1,0,0,0,1,0,0,1,0,0,555,1,537,1,556,538,0,1,0,28,1,0
2022-11-06,539,538,1,5,0,76,28,0,0,0,0,0,0,0,1,0,0,556,1,538,1,557,539,0,0,0,28,0,0
2022-11-07,543,542,1,43,9,75,28,2,15,1,71,0.0227,0.1705,0.8068,0.5616,0.1233,0.3151,560,1,542,1,561,543,1,88,0,28,97,4
2022-11-08,543,542,1,54,19,79,33,28,34,2,100,0.1728,0.2099,0.6173,0.6749,0.0788,0.2463,560,1,542,1,561,543,1,162,0,28,164,0
2022-11-09,543,542,1,49,16,80,33,13,8,4,154,0.0743,0.0457,0.88,0.462,0.0213,0.5167,560,1,542,1,561,543,5,175,0,28,182,1
2022-11-10,543,542,1,40,9,77,26,3,3,3,97,0.0291,0.0291,0.9417,0.4952,0.0143,0.4905,560,1,542,1,561,543,9,103,0,28,114,1
2022-11-11,543,542,1,23,6,76,28,0,1,0,47,0,0.0208,0.9792,0.3945,0.0459,0.5596,560,1,542,1,561,543,6,48,0,28,54,1
2022-11-12,543,542,1,10,5,76,29,1,2,0,11,0.0714,0.1429,0.7857,0.3947,0.0526,0.5526,560,1,542,1,561,543,0,14,0,28,14,0
2022-11-13,543,542,1,7,2,76,29,0,0,0,4,0,0,1,0.5882,0.1176,0.2941,560,1,542,1,561,543,0,4,0,28,4,0
2022-11-14,543,542,1,47,15,74,34,20,3,0,73,0.2083,0.0313,0.7604,0.7668,0.016,0.2173,560,1,542,1,561,543,4,96,0,28,103,2
2022-11-15,543,542,1,42,9,79,31,5,3,0,72,0.0625,0.0375,0.9,0.5211,0.0282,0.4507,560,1,542,1,561,543,3,80,0,28,84,0
2022-11-16,547,546,1,55,17,83,31,24,27,0,138,0.127,0.1429,0.7302,0.5348,0.0984,0.3668,565,1,546,1,566,547,1,189,0,28,194,0
2022-11-17,547,546,1,39,12,79,29,5,10,0,193,0.024,0.0481,0.9279,0.3018,0.0799,0.6183,565,1,546,1,566,547,3,208,0,28,212,1
2022-11-18,547,546,1,30,14,82,31,2,6,0,81,0.0225,0.0674,0.9101,0.3598,0.0671,0.5732,565,1,546,1,566,547,3,89,0,28,94,2
2022-11-19,547,546,1,8,5,83,30,3,0,0,28,0.0968,0,0.9032,0.2766,0,0.7234,565,1,546,1,566,547,0,31,0,28,31,0
2022-11-20,547,546,1,13,2,82,30,0,0,0,5,0,0,1,0.6765,0.0294,0.2941,565,1,546,1,566,547,0,5,0,28,7,1
2022-11-21,548,547,1,41,9,82,30,6,6,0,30,0.1429,0.1429,0.7143,0.7233,0.0566,0.2201,565,1,547,1,566,548,0,42,0,28,47,4
2022-11-22,549,548,1,39,9,82,30,1,3,0,68,0.0139,0.0417,0.9444,0.4222,0.0444,0.5333,566,1,548,1,567,549,0,72,0,28,77,5
2022-11-23,549,548,1,33,7,77,27,7,2,1,90,0.0707,0.0202,0.9091,0.354,0.0177,0.6283,566,1,548,1,567,549,0,99,0,28,103,4
2022-11-24,549,548,1,9,2,71,24,0,3,3,1,0,0.75,0.25,0.5,0.3125,0.1875,566,1,548,1,567,549,0,4,0,28,5,0
2022-11-25,549,548,1,12,4,65,22,4,0,0,1,0.8,0,0.2,0.8929,0,0.1071,566,1,548,1,567,549,0,5,0,28,5,0
2022-11-26,549,548,1,11,1,65,20,0,0,0,1,0,0,1,0.7727,0.0455,0.1818,566,1,548,1,567,549,1,1,0,28,4,2
2022-11-27,549,548,1,11,3,64,20,0,3,0,10,0,0.2308,0.7692,0.5526,0.1316,0.3158,566,1,548,1,567,549,0,13,0,28,17,3
2022-11-28,549,548,1,43,15,65,26,29,1,0,55,0.3412,0.0118,0.6471,0.7715,0.0187,0.2097,566,1,548,1,567,549,0,85,0,28,86,0
2022-11-29,550,549,1,44,10,65,24,11,31,2,161,0.0542,0.1527,0.7931,0.3938,0.1473,0.4589,567,1,549,1,568,550,3,203,0,28,205,0
2022-11-30,550,549,1,41,13,64,26,25,6,0,207,0.105,0.0252,0.8697,0.3969,0.0469,0.5563,567,1,549,1,568,550,4,238,0,28,243,0
2022-12-01,551,550,1,52,16,75,33,38,16,0,360,0.0918,0.0386,0.8696,0.3149,0.0539,0.6312,568,1,550,1,569,551,6,414,0,28,430,4
2022-12-02,551,550,1,51,13,82,33,14,8,0,273,0.0475,0.0271,0.9254,0.4104,0.0236,0.566,568,1,550,1,569,551,9,295,0,28,310,7
2022-12-03,551,550,1,18,4,83,33,0,12,0,95,0,0.1121,0.8879,0.1786,0.0714,0.75,568,1,550,1,569,551,0,107,0,28,109,1
2022-12-04,551,550,1,9,3,83,33,1,0,0,9,0.1,0,0.9,0.6122,0.0816,0.3061,568,1,550,1,569,551,0,10,0,28,10,0
2022-12-05,551,550,1,46,15,80,32,28,13,1,40,0.3457,0.1605,0.4938,0.7522,0.0836,0.1642,569,1,550,1,570,551,6,81,0,28,103,9
2022-12-06,552,551,1,44,11,88,30,24,7,0,79,0.2182,0.0636,0.7182,0.5763,0.1069,0.3168,570,1,551,1,571,552,2,110,0,28,115,0
2022-12-07,552,551,1,44,11,88,28,40,2,0,148,0.2105,0.0105,0.7789,0.5294,0.0508,0.4198,570,1,551,1,571,552,4,190,0,28,196,1
2022-12-08,553,552,1,37,9,87,25,0,5,0,176,0,0.0276,0.9724,0.3617,0.0355,0.6028,571,1,552,1,572,553,0,181,0,28,182,0
2022-12-09,553,552,1,26,9,83,25,8,1,0,81,0.0889,0.0111,0.9,0.3136,0.0355,0.6509,571,1,552,1,572,553,4,90,0,28,94,0
2022-12-10,553,552,1,11,4,85,26,0,0,0,17,0,0,1,0.2286,0.0286,0.7429,571,1,552,1,572,553,0,17,0,28,18,0
2022-12-11,553,552,1,9,3,85,26,1,0,0,20,0.0476,0,0.9524,0.75,0,0.25,571,1,552,1,572,553,0,21,0,28,21,0
2022-12-12,553,552,1,34,6,82,23,3,0,0,68,0.0423,0,0.9577,0.5926,0.0212,0.3862,571,1,552,1,572,553,3,71,0,28,82,7
2022-12-13,556,555,1,40,11,77,25,8,8,0,33,0.1633,0.1633,0.6735,0.6613,0.129,0.2097,574,1,555,1,575,556,2,49,0,28,59,2
2022-12-14,557,556,1,46,13,75,27,10,5,0,132,0.068,0.034,0.898,0.538,0.0638,0.3982,575,1,556,1,576,557,1,147,0,28,162,13
2022-12-15,557,556,1,32,12,68,26,15,15,0,192,0.0676,0.0676,0.8649,0.3672,0.0623,0.5705,575,1,556,1,576,557,3,222,0,28,227,4
2022-12-16,557,556,1,34,9,68,24,7,6,0,166,0.0391,0.0335,0.9274,0.2727,0.053,0.6742,575,1,556,1,576,557,2,179,0,28,181,1
2022-12-17,557,556,1,15,3,66,23,3,0,0,1,0.75,0,0.25,0.68,0,0.32,575,1,556,1,576,557,1,4,0,28,10,0
2022-12-18,557,556,1,2,0,66,23,0,0,0,0,0,0,0,1,0,0,575,1,556,1,576,557,0,0,0,28,0,0
2022-12-19,557,556,1,32,3,65,21,4,0,0,1,0.8,0,0.2,0.931,0.0115,0.0575,575,1,556,1,576,557,0,5,0,28,10,4
2022-12-20,557,556,1,32,2,66,20,1,0,0,15,0.0625,0,0.9375,0.9556,0,0.0444,575,1,556,1,576,557,1,16,0,28,25,7
2022-12-21,558,557,1,28,8,57,17,5,2,0,28,0.1429,0.0571,0.8,0.6949,0.0593,0.2458,576,1,557,1,577,558,1,35,0,28,38,2
2022-12-22,558,557,1,31,9,63,17,4,4,1,52,0.0667,0.0667,0.8667,0.4552,0.0414,0.5034,576,1,557,1,577,558,8,60,0,28,66,0
2022-12-23,558,557,1,26,5,64,17,4,1,0,16,0.1905,0.0476,0.7619,0.6875,0.1146,0.1979,576,1,557,1,577,558,4,21,0,28,27,3
2022-12-24,558,557,1,8,2,62,16,0,0,0,5,0,0,1,0.4,0.05,0.55,576,1,557,1,577,558,1,5,0,28,6,0
2022-12-25,558,557,1,3,0,61,16,0,0,0,0,0,0,0,0.4,0.2,0.4,576,1,557,1,577,558,0,0,0,28,0,0
2022-12-26,558,557,1,8,1,56,16,1,0,0,0,1,0,0,0.8462,0.1538,0,576,1,557,1,577,558,1,1,0,28,3,0
2022-12-28,558,557,1,22,4,50,14,1,2,0,35,0.0263,0.0526,0.9211,0.3924,0.1013,0.5063,576,1,557,1,577,558,0,38,0,28,39,0
2022-12-29,558,557,1,20,6,43,13,2,3,0,21,0.0769,0.1154,0.8077,0.3571,0.1429,0.5,576,1,557,1,577,558,1,26,0,28,31,4
2022-12-30,558,557,1,12,2,37,11,1,2,0,0,0.3333,0.6667,0,0.8438,0.1563,0,576,1,557,1,577,558,1,3,0,28,4,0
2022-12-31,558,557,1,8,0,39,11,0,0,0,0,0,0,0,0.8125,0.1875,0,576,1,557,1,577,558,0,0,0,28,0,0
2023-01-01,558,557,1,2,1,39,11,0,0,0,2,0,0,1,0,0.5,0.5,576,1,557,1,577,558,0,2,0,28,2,0
2023-01-02,558,557,1,10,1,40,11,1,0,0,0,1,0,0,0.931,0.069,0,576,1,557,1,577,558,0,1,0,28,2,0
2023-01-03,559,558,1,41,14,51,16,27,21,0,83,0.2061,0.1603,0.6336,0.668,0.0791,0.253,577,1,558,1,578,559,1,131,0,28,133,1
2023-01-04,560,559,1,42,12,61,17,7,17,1,77,0.0693,0.1683,0.7624,0.527,0.1079,0.3651,578,1,559,1,579,560,5,101,0,28,105,0
2023-01-05,561,560,1,44,10,67,22,10,1,0,97,0.0926,0.0093,0.8981,0.4876,0.0597,0.4527,579,1,560,1,580,561,0,108,0,28,110,2
2023-01-06,561,560,1,47,8,76,24,7,1,0,185,0.0363,0.0052,0.9585,0.4813,0.0219,0.4969,579,1,560,1,580,561,2,193,0,28,201,6
2023-01-07,561,560,1,15,0,76,24,0,0,0,0,0,0,0,0.871,0.129,0,579,1,560,1,580,561,0,0,0,28,1,0
2023-01-08,561,560,1,7,1,76,24,0,1,0,0,0,1,0,0.7778,0.2222,0,579,1,560,1,580,561,0,1,0,28,1,0
2023-01-09,561,560,1,39,7,80,24,5,6,0,46,0.0877,0.1053,0.807,0.6867,0.0783,0.2349,579,1,560,1,580,561,1,57,0,28,61,2
2023-01-10,561,560,1,36,10,80,26,7,3,0,158,0.0417,0.0179,0.9405,0.3975,0.041,0.5615,579,1,560,1,580,561,3,168,0,28,172,0
2023-01-11,562,561,1,43,13,81,28,20,6,0,79,0.1905,0.0571,0.7524,0.6976,0.061,0.2414,580,1,561,1,581,562,11,105,0,28,119,0
2023-01-12,562,561,1,35,11,78,26,43,11,1,169,0.1928,0.0493,0.7578,0.4525,0.0696,0.4778,581,1,561,1,582,562,3,223,0,28,231,3
2023-01-13,566,565,1,39,15,77,27,23,4,0,30,0.4035,0.0702,0.5263,0.7799,0.0746,0.1455,586,1,565,1,587,566,5,57,0,28,84,11
2023-01-14,566,565,1,13,4,73,27,1,3,0,2,0.1667,0.5,0.3333,0.5714,0.3333,0.0952,586,1,565,1,587,566,0,6,0,28,7,0
2023-01-15,566,565,1,8,0,73,27,0,0,0,0,0,0,0,0.9474,0,0.0526,586,1,565,1,587,566,0,0,0,28,0,0
2023-01-16,566,565,1,20,2,69,27,1,1,0,0,0.5,0.5,0,0.8378,0.1622,0,586,1,565,1,587,566,0,2,0,28,4,0
2023-01-17,567,566,1,40,7,67,23,3,11,0,160,0.0172,0.0632,0.9195,0.3682,0.0433,0.5884,587,1,566,1,588,567,2,174,0,28,176,0
2023-01-18,568,567,1,44,9,69,23,5,1,0,52,0.0862,0.0172,0.8966,0.6802,0.0291,0.2907,587,1,567,1,588,568,4,58,0,28,61,0
2023-01-19,568,567,1,35,4,68,20,8,0,0,46,0.1481,0,0.8519,0.6545,0,0.3455,587,1,567,1,588,568,1,54,0,28,56,1
2023-01-20,568,567,1,47,5,70,14,4,4,0,70,0.0513,0.0513,0.8974,0.567,0.0567,0.3763,587,1,567,1,588,568,0,78,0,28,82,1
2023-01-21,568,567,1,8,3,71,14,1,0,0,6,0.1429,0,0.8571,0.4706,0.0588,0.4706,587,1,567,1,588,568,0,7,0,28,7,0
2023-01-22,568,567,1,2,0,71,14,0,0,0,0,0,0,0,1,0,0,587,1,567,1,588,568,0,0,0,28,0,0
2023-01-23,568,567,1,39,8,72,15,6,2,0,47,0.1091,0.0364,0.8545,0.6494,0.0519,0.2987,587,1,567,1,588,568,1,55,0,28,59,0
2023-01-24,568,567,1,42,16,73,20,8,6,0,155,0.0473,0.0355,0.9172,0.3665,0.089,0.5445,587,1,567,1,588,568,6,169,0,28,177,0
2023-01-25,568,567,1,42,18,72,25,22,21,0,82,0.176,0.168,0.656,0.4916,0.1338,0.3746,587,1,567,1,588,568,6,125,0,28,131,0
2023-01-26,568,567,1,38,9,69,26,21,2,0,150,0.1214,0.0116,0.8671,0.3977,0.0341,0.5682,587,1,567,1,588,568,0,173,0,28,173,0
2023-01-27,568,567,1,39,9,68,27,8,1,0,173,0.044,0.0055,0.9505,0.3363,0.009,0.6547,587,1,567,1,588,568,8,182,0,28,194,5
2023-01-28,568,567,1,10,5,68,26,0,0,0,108,0,0,1,0.0315,0.0079,0.9606,587,1,567,1,588,568,11,108,0,28,120,0
2023-01-29,568,567,1,10,5,69,26,0,0,0,74,0,0,1,0.0843,0,0.9157,587,1,567,1,588,568,12,74,0,28,86,0
2023-01-30,572,571,1,41,11,70,30,8,0,0,111,0.0672,0,0.9328,0.5192,0.0627,0.4181,592,1,571,1,593,572,2,119,0,28,137,0
2023-01-31,572,571,1,39,8,74,29,5,8,0,241,0.0197,0.0315,0.9488,0.2333,0.0571,0.7097,592,1,571,1,593,572,10,254,0,28,265,2
2023-02-01,572,571,1,45,11,76,23,27,7,0,241,0.0982,0.0255,0.8764,0.3009,0.0249,0.6742,592,1,571,1,593,572,16,275,0,28,295,2
2023-02-02,572,571,1,50,19,81,31,15,9,1,150,0.0862,0.0517,0.8621,0.547,0.0396,0.4134,592,1,571,1,593,572,23,174,0,28,204,6
2023-02-03,572,571,1,39,11,77,30,7,1,0,35,0.1628,0.0233,0.814,0.729,0.0387,0.2323,592,1,571,1,593,572,4,43,0,28,51,5
2023-02-04,572,571,1,14,3,77,30,3,1,0,2,0.5,0.1667,0.3333,0.65,0.25,0.1,592,1,571,1,593,572,2,6,0,28,7,0
2023-02-05,572,571,1,5,0,78,30,0,0,0,0,0,0,0,0.9286,0.0714,0,592,1,571,1,593,572,0,0,0,28,0,0
2023-02-06,572,571,1,39,7,77,28,3,5,1,60,0.0441,0.0735,0.8824,0.5879,0.0659,0.3462,592,1,571,1,593,572,8,68,0,28,78,0
2023-02-07,573,572,1,42,12,77,30,23,20,0,27,0.3286,0.2857,0.3857,0.7458,0.1125,0.1417,593,1,572,1,594,573,0,70,0,29,72,0
2023-02-08,575,573,2,47,11,74,29,11,18,6,123,0.0724,0.1184,0.8092,0.4594,0.1484,0.3922,594,2,573,2,596,575,0,152,0,29,158,3
2023-02-09,575,573,2,35,10,69,27,3,48,0,51,0.0294,0.4706,0.5,0.407,0.3417,0.2513,594,2,573,2,596,575,11,102,0,29,114,0
2023-02-10,575,573,2,43,17,67,27,10,11,0,147,0.0595,0.0655,0.875,0.5342,0.0652,0.4006,594,2,573,2,596,575,14,168,0,29,184,4
2023-02-11,575,573,2,17,1,67,26,0,1,0,2,0,0.3333,0.6667,0.7073,0.122,0.1707,594,2,573,2,596,575,3,3,0,29,7,0
2023-02-12,575,573,2,5,2,66,26,0,0,0,36,0,0,1,0.1111,0,0.8889,594,2,573,2,596,575,0,36,0,29,36,0
2023-02-13,575,573,2,31,7,64,26,1,1,0,33,0.0286,0.0286,0.9429,0.5714,0.0659,0.3626,594,2,573,2,596,575,0,35,0,29,36,0
2023-02-14,576,574,2,40,7,65,22,0,24,0,131,0,0.1548,0.8452,0.2876,0.1373,0.5751,595,2,574,2,597,576,11,155,0,29,169,0
2023-02-15,578,576,2,48,19,71,25,17,11,0,73,0.1683,0.1089,0.7228,0.6542,0.053,0.2928,597,2,576,2,599,578,7,101,0,29,110,0
2023-02-16,580,578,2,43,8,73,24,13,0,0,37,0.26,0,0.74,0.6767,0.0301,0.2932,599,2,578,2,601,580,2,50,0,29,53,0
2023-02-17,580,578,2,20,3,73,23,0,1,0,14,0,0.0667,0.9333,0.5814,0.186,0.2326,599,2,578,2,601,580,2,15,0,29,17,0
2023-02-18,581,579,2,10,2,74,23,0,0,0,2,0,0,1,0.6429,0.1429,0.2143,600,2,579,2,602,581,0,2,0,29,4,2
2023-02-19,581,579,2,7,1,73,24,0,2,0,0,0,1,0,0.1364,0.8636,0,600,2,579,2,602,581,1,2,0,29,3,0
2023-02-20,581,579,2,19,5,73,24,0,2,0,65,0,0.0299,0.9701,0.2736,0.1038,0.6226,600,2,579,2,602,581,0,67,0,29,69,0
2023-02-21,585,583,2,76,15,99,31,23,2,0,56,0.284,0.0247,0.6914,0.8257,0.02,0.1543,602,2,583,2,604,585,2,81,0,29,86,0
2023-02-22,586,584,2,61,11,107,25,11,14,8,46,0.1549,0.1972,0.6479,0.7787,0.0672,0.1542,603,2,584,2,605,586,1,71,0,29,72,0
2023-02-23,587,585,2,50,7,109,23,8,13,1,86,0.0748,0.1215,0.8037,0.4465,0.1488,0.4047,604,2,585,2,606,587,2,107,0,29,110,0
2023-02-24,587,585,2,19,9,108,26,0,2,0,121,0,0.0163,0.9837,0.1504,0.0376,0.812,604,2,585,2,606,587,0,123,0,29,127,0
2023-02-25,587,585,2,8,2,109,26,0,0,0,16,0,0,1,0.2857,0,0.7143,604,2,585,2,606,587,0,16,0,29,17,0
2023-02-26,587,585,2,5,2,108,26,0,0,0,2,0,0,1,0.4,0.1,0.5,604,2,585,2,606,587,0,2,0,29,2,0
2023-02-27,587,585,2,49,9,111,27,9,2,0,59,0.1286,0.0286,0.8429,0.6934,0.0613,0.2453,604,2,585,2,606,587,0,70,0,29,76,0
2023-02-28,588,586,2,51,16,93,26,15,2,0,219,0.0636,0.0085,0.928,0.4615,0.0228,0.5157,605,2,586,2,607,588,1,236,0,29,239,0
2023-03-01,588,586,2,50,9,82,25,1,10,4,123,0.0075,0.0746,0.9179,0.2901,0.1365,0.5734,605,2,586,2,607,588,1,134,0,29,138,0
2023-03-02,588,586,2,40,9,82,23,28,8,1,373,0.0685,0.0196,0.912,0.1967,0.06,0.7433,605,2,586,2,607,588,1,409,0,29,418,0
2023-03-03,588,586,2,24,7,83,22,1,3,3,102,0.0094,0.0283,0.9623,0.2069,0.0759,0.7172,605,2,586,2,607,588,3,106,0,29,114,0
